star,Verfied_Audience_Comment,label
4.5,"this movie is full of action, as expected, and the actor does a very good job, but, as each chapter tries to outdo all of the previous ones, this one is at times totally unbelievable and too far overthetop. still worth seeing if your main goal is lots of action and excitement.",1
5.0,the dog stole the show! loved the twist at the end!,1
5.0,"they basically took all the action, fights, gun play, violence etc and dialed it up to 11. good story too. best of the franchise imo.",1
3.5,"seemed to be more like a video game rather than a movie. lots of bang bang shoot them up dialog. while 30 and 40 somethings may like it the older you get the less likely you enjoy this type of movie. for those of us who like martial arts it is entertaining. the hero to me is the dog at the very end of the movie, 4 has its comical moments but is not a comedy..",0
5.0,this was so entertaining! i was on the edge of my seat and it was visually stunning!,1
4.0,"the ending was as expected, a lot of action, a little overkill, no pun intended",1
5.0,its john wick. of course it good.,1
5.0,usual carnage with a few funny moments but ending.,1
5.0,the best john wick of them all,1
5.0,great film in the newly renovated regal the sound is amazing ,1
5.0,great action sequences,1
5.0,"longer than the rest of each series. continuous action pact and turn off events throughout the movie. surprise ending, and post credit clip. is there going to be a john wick 5? is the question your left with, opinions will vary!",1
5.0,rude people! i think ill skip the theater from now on. we could not enjoy the movie with people on both sides of us talking the whole time. one lady even took a phone call and carried on a conversation.,1
4.0,"if you know john wick, you know how bloody his movies are. this one was no exception. lots of killing and blood.",1
5.0,"so much action! fight scenes, hand to hand combat, everything looks realistic which makes it that much better! you can tell the actors worked hard to be properly trained and it paid off! this holds true throughout this series, just great movies overall!!",1
5.0,one of the best movies ive seen this year,1
5.0,i wanna learn nunchucks now,1
2.5,"perhaps my taste in movies has changed but this was about an hour longer than it needs to be. after the first 3,000 deaths the second 3,000 was kind of repetitious.",-1
4.0,"great fight scene, good ending",1
5.0,that movie was one of the most badazz things ive watched in years. the fighting sequences were novel and outstanding. plot was great and overall it was a really fun watch,1
5.0,classic john wick with some new twists.,1
5.0,good ending to the story of john wick. lots of action and settings that varied but i still wished there were more movies coming out.,1
4.0,good movie. but way over the top. still enjoyed it though.,1
5.0,i absolutely love the franchise so without a doubt i left the theaters with a smile on my face.,1
5.0,great story telling fantastic send off,1
5.0,love the movie!! lots of action! ending was a surprise!,1
4.5,funniest of the movies but some of the fight scenes are not as good as the other movies,1
5.0,"loved the action, sad the serious is over.",1
5.0,it was none stop fun the whole time the movie ran.,1
5.0,"it was the funniest john wick movie in the series. some of the fight sequences were toooo long, yet i would say that made it more realistic. nothing was easy for him, he had to fight his way through everything. and even though the ending was not what i wanted, it was done well and was worth the ticket price.",1
4.0,best of the series. long but never boring. entertaining and full of action. a must see for john wick fans.,1
5.0,"thank you for the final john wick movie. touching scene in the end. reunited with his love. glad to catch john wick on big screen before it left theatres. great performance from all characters involved. laurence fishburne iii, superb role your performance excellent in character as bowery king, ian mcshane as winston loved how his character git his new york continental rebuild in the deal. was surprised in seeing charon, lance reddicks role ending the way it did, very surprised. donnie yen as caine was a bad bounty hunter loved seeing him perform his role as a blind man who still took out his targets as i enjoyed, seeing camaraderie with john wick in the ending. loved this movie. i could go on but will close with my review with an exhilaration feeling of excitement. worthy to see if there are john wick followers who havent seen it yet. ",1
5.0,best of all of them!,1
5.0,definitely worth the money. the action is still there. the brilliantly told story is still there. not too many movie franchises can hold it together for more than two installments. i am very happy to say number four what is amazing.,1
3.0,"very average movie, way to long for the plot and lighting was very similar to a horror movie, shot at night. plot was convoluted and fight scene were just way to unrealistic. i am a huge wick fan, but this was just to far fetched l",0
5.0,easily the best cinematic movie of the 4 chapters. story and action sequences are so rich with environment and the music blends it all together. favorite song is during killa scenes. blood code by le castle vania was such an epic choice! scott adkins brought his a game! saw this movie twice and cant wait to own it!,1
5.0,lots of action. movie was superb,1
4.5,the half is because the fall down the stairs scene was just to much.,1
5.0,hated waiting through all the credits for the final scene,1
4.0,"everything i expected from a john wick movie, and more!",1
1.0,"terrible experience, the audio was terrible it hurt my ears felt like my head was about to explode",-1
5.0,great movie from start to finish!,1
4.0,good movie. lots of the kind of action you go to see a john wick movie for. glad they ended the franchise before it got ridiculous.,1
5.0,love all the movies just didnt know john was dying in the end. is this the end?,1
